# Study,Source,Google Scholar citations (as of 2/12/2017),Study Year,Period of analysis,Period start (may vary across elasticity values from the same paper),Period end (may vary across elasticity values from the same paper),Data frequency,Demand product/sector,Explanatory variable,Crude oil price or petroleum product price? Product=1;Crude=0,Region/country,Length of run (1 means 1 period),Variable,Levels or differences,Exogenous time trend (Yes=1;No=0),Time fixed effects (Yes=1;No=0),Sample size,Estimated coefficient ,Standard error,t-statistic,Lower bound confidence interval,Upper bound confidence interval,p value,Is the standard error obtained directly from the paper or calculated? 0=from paper; 1=calculated,Is the estimated coefficient an elasticity? Yes=1; No=0,Fixed elasticity(w.r.t. price or income level)= 0;Varyingelasticity=1,Symmetry test,Data type,Model type,Estimation technique,Per capita variables=1; total consumption levels=0,Logarithmic Transformation: 1=Yes; 0=No,Static price effect =0; Dynamic price effect=1,Price lags: 1=Yes;0=No,Static income effect=0; Dynamic income effect =1,Income lags: 1=Yes;0=No,Fixed income effect =0; Income-level dependnt effect =1,Other variables in specification,Other variables_names,Other variables_categories,System,Source,Equation number,Notes_1,Notes_2,Notes_3,Data subset
STUDY_NUMBER,REFERENCE,CITATIONS,STUDY_YR,PERIOD,YEAR_START,YEAR_END,FREQUENCY,PRODUCT_SECTOR,VARIABLE,PRICE_POINT,REGION,LENGTH_RUN,VAR_SYMBOL,LEVELS,TREND,T_DUMMIES,N_SIZE,BETA,ST_ERROR,T_STAT,LOW_INTERVAL,UPP_INTERVAL,P_VALUE,CALC_STERROR,ELASTICITY,FIXED_ELAST,SYMMETRY_TEST,DATA_TYPE,MODEL_TYPE,EST_TECHNIQUE,PER_CAPITA,LOGS,P_DYNAMIC,P_LAGS,Y_DYNAMIC,Y_LAGS,Y_INTERACTION,OTH_VARS,OTH_VAR_NAME,OTH_VAR_CAT,SYSTEM,SOURCE_TABLE,EQNUM,NOTES1,NOTES2,NOTES3,DATA_SUBSET
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Price,0,non-OECD,20,P,levels,0,1,440,-0.035,0.030,,-0.087,0.013,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.1,3,"Argentina, Bangladesh, Brazil, Bulgaria, Chile, China, Colombia, Egypt, Hong Kong, Hungary, India, Indonesia, Malaysia, Mexico, Pakistan, Peru, Philippines, Poland, Romania, South Africa, FSU, Taiwan, Thailand, and Turkey",The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Income,NA,non-OECD,20,Y,growth rate and third degree polynomial,0,1,440,0.385,0.117,,0.193,0.577,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.1,3,"Argentina, Bangladesh, Brazil, Bulgaria, Chile, China, Colombia, Egypt, Hong Kong, Hungary, India, Indonesia, Malaysia, Mexico, Pakistan, Peru, Philippines, Poland, Romania, South Africa, FSU, Taiwan, Thailand, and Turkey",The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Price,0,World,1,Pt,levels,0,1,900,-0.017,0.007,,-0.028,-0.006,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.2,4,elasticity in use,The region covers OECD + non-OECD + major oil exporters : 55 countries,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Income,NA,World,1,Yt,growth rate and third degree polynomial,0,1,900,0.676,0.076,,0.551,0.801,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.2,4,elasticity in use,The region covers OECD + non-OECD + major oil exporters : 55 countries,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Price,0,World,20,P,levels,0,1,900,-0.067,0.039,,-0.132,-0.005,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.2,4,elasticity in use,The region covers OECD + non-OECD + major oil exporters : 55 countries,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Income,NA,World,20,Y,growth rate and third degree polynomial,0,1,900,0.474,0.165,,0.21,0.753,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.2,4,elasticity in use,The region covers OECD + non-OECD + major oil exporters : 55 countries,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Price,0,Oil exporters,1,Pt,levels,0,1,160,-0.001,0.016,,-0.028,0.025,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.2,5,"Algeria, Iran, Kuwait, Norway, Qatar, Saudi Arabia, UAE, Venezuela",The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Income,NA,Oil exporters,1,Yt,growth rate and third degree polynomial,0,1,160,0.565,0.085,,0.424,0.703,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.2,5,"Algeria, Iran, Kuwait, Norway, Qatar, Saudi Arabia, UAE, Venezuela",The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Price,0,Oil exporters,20,P,levels,0,1,160,-0.018,0.214,,-0.368,0.337,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.2,5,"Algeria, Iran, Kuwait, Norway, Qatar, Saudi Arabia, UAE, Venezuela",The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Income,NA,Oil exporters,20,Y,growth rate and third degree polynomial,0,1,160,2.751,1.005,,1.246,4.552,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.2,5,"Algeria, Iran, Kuwait, Norway, Qatar, Saudi Arabia, UAE, Venezuela",The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1965-2009,1965,2009,annual,Total_oil,Price,0,OECD,1,Pt,levels,0,1,1035,-0.039,0.003,,-0.044,-0.033,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.3,6,The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,,
46,IMF2011,NA,2011,1965-2009,1965,2009,annual,Total_oil,Income,NA,OECD,1,Yt,growth rate and third degree polynomial,0,1,1035,0.704,0.061,,0.603,0.803,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.3,6,The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,,
46,IMF2011,NA,2011,1965-2009,1965,2009,annual,Total_oil,Price,0,OECD,20,P,levels,0,1,1035,-0.576,0.056,,-0.673,-0.489,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.3,6,The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,,
46,IMF2011,NA,2011,1965-2009,1965,2009,annual,Total_oil,Income,NA,OECD,20,Y,growth rate and third degree polynomial,0,1,1035,-0.385,0.109,,-0.567,-0.208,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.3,6,The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,,
46,IMF2011,NA,2011,1965-2009,1965,2009,annual,Total_oil,Price,0,non-OECD,1,Pt,levels,0,1,990,-0.01,0.003,,-0.015,-0.006,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.3,7,"Argentina, Bangladesh, Brazil, Bulgaria, Chile, China, Colombia, Egypt, Hong Kong, Hungary, India, Indonesia, Malaysia, Mexico, Pakistan, Peru, Philippines, Poland, Romania, South Africa, FSU, Taiwan, Thailand, and Turkey",The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1965-2009,1965,2009,annual,Total_oil,Income,NA,non-OECD,1,Yt,growth rate and third degree polynomial,0,1,990,0.741,0.047,,0.663,0.818,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.3,7,"Argentina, Bangladesh, Brazil, Bulgaria, Chile, China, Colombia, Egypt, Hong Kong, Hungary, India, Indonesia, Malaysia, Mexico, Pakistan, Peru, Philippines, Poland, Romania, South Africa, FSU, Taiwan, Thailand, and Turkey",The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1965-2009,1965,2009,annual,Total_oil,Price,0,non-OECD,20,P,levels,0,1,990,-0.131,0.038,,-0.196,-0.07,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.3,7,"Argentina, Bangladesh, Brazil, Bulgaria, Chile, China, Colombia, Egypt, Hong Kong, Hungary, India, Indonesia, Malaysia, Mexico, Pakistan, Peru, Philippines, Poland, Romania, South Africa, FSU, Taiwan, Thailand, and Turkey",The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1965-2009,1965,2009,annual,Total_oil,Income,NA,non-OECD,20,Y,growth rate and third degree polynomial,0,1,990,0.589,0.120,,0.382,0.777,,0,1,0,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.3,7,"Argentina, Bangladesh, Brazil, Bulgaria, Chile, China, Colombia, Egypt, Hong Kong, Hungary, India, Indonesia, Malaysia, Mexico, Pakistan, Peru, Philippines, Poland, Romania, South Africa, FSU, Taiwan, Thailand, and Turkey",The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Price,0,OECD and non-OECD,1,Pt|Phigh,levels,0,1,900,-0.038,0.019,,-0.07,-0.006,,0,1,1,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.4,8,elasticity in use,The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,The region covers OECD + non-OECD : 45 countries that accounted for 84% of oil consumption in 2009. It excludes major oil exporting economies
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Income,NA,OECD and non-OECD,1,Yt|Phigh,levels,0,1,900,0.649,0.111,,0.466,0.832,,0,1,1,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.4,8,elasticity in use,The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,The region covers OECD + non-OECD : 45 countries that accounted for 84% of oil consumption in 2009. It excludes major oil exporting economies
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Price,0,OECD and non-OECD,1,Pt|Plow,levels,0,1,900,0,0.1,,,,,0,1,1,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.4,8,elasticity in use,The price variable is in real terms and local currency,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,The region covers OECD + non-OECD : 45 countries that accounted for 84% of oil consumption in 2009. It excludes major oil exporting economies
46,IMF2011,NA,2011,1990-2009,1990,2009,annual,Total_oil,Income,NA,OECD and non-OECD,1,Yt|Plow,levels,0,1,900,0.786,0.072,,0.667,0.904,,0,1,1,NA,CS-TS,ARDL,Maximum likelihood,1,1,1,0,1,0,0,1,"country fixed effects, third-order polynomial of income","fixed_effects_spatial, interactionterms_other",0,Table 3.4,8,elasticity in use,The equation includes income growth rate and a third-degree order polynomial on income,Estimation technique is assumed to be MaxLik because it is a nonlinear panel fixed effects model and they use MonteCarlo simulations to estimate the confidence interval,The region covers OECD + non-OECD : 45 countries that accounted for 84% of oil consumption in 2009. It excludes major oil exporting economies
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_industrial,Lagged demand,NA,Japan,2,Dt-1,levels,0,0,30,0.705,0.0648,10.88,,,,0,0,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,1,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_industrial,Price,0,Japan,1,Pt,levels,0,0,30,-0.177,0.0260,-6.81,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,1,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_industrial,Income,NA,Japan,1,Yt,levels,0,0,30,0.15,0.1071,1.4,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,1,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_industrial,Price,0,Japan,multiperiod,P,levels,0,0,30,-0.6,0.111,,,,,1,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,1,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_industrial,Lagged demand,NA,Japan,2,Dt-1,levels,0,0,30,0.458,0.0593,7.72,,,,0,0,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,2,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_industrial,Price,0,Japan,1,"Pmax,t",levels,0,0,30,-0.421,0.0389,-10.83,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,2,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_industrial,Income,NA,Japan,1,Yt,levels,0,0,30,0.311,0.0465,6.69,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,2,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_industrial,Price,0,Japan,multiperiod,Pmax ,levels,0,0,30,-0.777,0.217,,,,,1,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,2,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_commercial,Lagged demand,NA,Japan,2,Dt-1,levels,0,0,30,0.76,0.0537,14.16,,,,0,0,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,3,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_commercial,Price,0,Japan,1,Pt,levels,0,0,30,-0.099,0.0471,-2.1,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,3,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_commercial,Income,NA,Japan,1,Yt,levels,0,0,30,0.04,0.0194,2.06,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,3,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_commercial,Price,0,Japan,multiperiod,P,levels,0,0,30,-0.4125,0.194,,,,,1,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,3,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_commercial,Lagged demand,NA,Japan,2,Dt-1,levels,0,0,30,0.655,0.0727,9.01,,,,0,0,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,4,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_commercial,Price,0,Japan,1,"Pmax,t",levels,0,0,30,-0.21,0.0500,-4.2,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,4,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_commercial,Income,NA,Japan,1,Yt,levels,0,0,30,0.187,0.0527,3.55,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,1,Raw material percentage share,energy_intensity_macro,0,Table 1,4,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Oil_commercial,Price,0,Japan,multiperiod,Pmax ,levels,0,0,30,-0.609,0.347,,,,,1,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,4,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Gasoline_transportation,Lagged demand,NA,Japan,2,Dt-1,levels,0,0,30,0.859,0.0498,17.24,,,,0,0,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,5,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Gasoline_transportation,Price,0,Japan,1,Pt,levels,0,0,30,-0.114,0.0279,-4.09,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,5,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Gasoline_transportation,Income,NA,Japan,1,Yt,levels,0,0,30,0.031,0.0574,0.54,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,5,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Gasoline_transportation,Price,0,Japan,multiperiod,P,levels,0,0,30,-0.809,1.498,,,,,1,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,5,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Gasoline_transportation,Lagged demand,NA,Japan,2,Dt-1,levels,0,0,30,0.8,0.0360,22.22,,,,0,0,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,6,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Gasoline_transportation,Price,0,Japan,1,"Pmax,t",levels,0,0,30,-0.766,0.2660,-2.88,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,6,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Gasoline_transportation,Income,NA,Japan,1,Yt,levels,0,0,30,0.151,0.0267,5.65,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,6,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Gasoline_transportation,Price,0,Japan,multiperiod,Pmax ,levels,0,0,30,-3.83,0.054,,,,,1,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,6,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Diesel_transportation,Lagged demand,NA,Japan,2,Dt-1,levels,0,0,30,0.546,0.0766,7.13,,,,0,0,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,7,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Diesel_transportation,Price,0,Japan,1,Pt,levels,0,0,30,-0.095,0.0186,-5.11,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,7,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Diesel_transportation,Income,NA,Japan,1,Yt,levels,0,0,30,0.582,0.1164,5,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,7,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Diesel_transportation,Price,0,Japan,multiperiod,P,levels,0,0,30,-0.209,0.317,,,,,1,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,7,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Diesel_transportation,Lagged demand,NA,Japan,2,Dt-1,levels,0,0,30,0.361,0.1203,3,,,,0,0,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,8,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Diesel_transportation,Price,0,Japan,1,"Pmax,t",levels,0,0,30,-0.485,0.1810,-2.68,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,8,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Diesel_transportation,Income,NA,Japan,1,Yt,levels,0,0,30,1.026,0.2115,4.85,,,,0,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,8,,,,
47,Nagata2001,2,2001,1968-1997,1968,1997,annual,Diesel_transportation,Price,0,Japan,multiperiod,Pmax ,levels,0,0,30,-0.759,0.203,,,,,1,1,0,NA,TS,ARDL,OLS,0,1,1,0,1,0,0,0,0,0,0,Table 1,8,,,,
48,Barlaetal2014,12,2014,1986-2008,1986,2008,annual,Diesel_transportation,Price,1,Canada,1,Pt,levels,1,0,23,-0.43,0.06,,,,,0,1,0,NA,TS,ARDL,OLS,1,1,1,0,1,0,0,1,Primary sector share,energy_intensity_macro,0,Table 2,1,More than 90% of road diesel consumption in Canada in 2008 corresponded to mid and heavy trucks,Price is average retail price in cities,"If excluding the primary sector share variable, the resulting elasticities are significantly lower",
48,Barlaetal2014,12,2014,1986-2008,1986,2008,annual,Diesel_transportation,Income,NA,Canada,1,Yt,levels,1,0,23,0.5,0.29,,,,,0,1,0,NA,TS,ARDL,OLS,1,1,1,0,1,0,0,1,Primary sector share,energy_intensity_macro,0,Table 2,1,More than 90% of road diesel consumption in Canada in 2008 corresponded to mid and heavy trucks,Price is average retail price in cities,"If excluding the primary sector share variable, the resulting elasticities are significantly lower",
48,Barlaetal2014,12,2014,1986-2008,1986,2008,annual,Diesel_transportation,Lagged demand,NA,Canada,2,Dt-1,levels,1,0,23,0.45,0.16,,,,,0,0,0,NA,TS,ARDL,OLS,1,1,1,0,1,0,0,1,Primary sector share,energy_intensity_macro,0,Table 2,1,More than 90% of road diesel consumption in Canada in 2008 corresponded to mid and heavy trucks,Price is average retail price in cities,"If excluding the primary sector share variable, the resulting elasticities are significantly lower",
48,Barlaetal2014,12,2014,1986-2008,1986,2008,annual,Diesel_transportation,Price,1,Canada,multiperiod,P,levels,1,0,23,-0.782,0.252,,,,,1,1,0,NA,TS,ARDL,OLS,1,1,1,0,1,0,0,1,Primary sector share,energy_intensity_macro,0,Table 2,1,More than 90% of road diesel consumption in Canada in 2008 corresponded to mid and heavy trucks,Price is average retail price in cities,"If excluding the primary sector share variable, the resulting elasticities are significantly lower",
48,Barlaetal2014,12,2014,1986-2008,1986,2008,annual,Diesel_transportation,Income,NA,Canada,multiperiod,Y,levels,1,0,23,0.909,0.590,,,,,1,1,0,NA,TS,ARDL,OLS,1,1,1,0,1,0,0,1,Primary sector share,energy_intensity_macro,0,Table 2,1,More than 90% of road diesel consumption in Canada in 2008 corresponded to mid and heavy trucks,Price is average retail price in cities,"If excluding the primary sector share variable, the resulting elasticities are significantly lower",
48,Barlaetal2014,12,2014,1986-2008,1986,2008,annual,Diesel_transportation,Price,1,Canada,multiperiod,P,levels,1,0,23,-0.42,0.08,,,,,0,1,0,NA,TS,cointegration,OLS,1,1,0,0,0,0,0,1,Primary sector share,energy_intensity_macro,0,Table 4,2,More than 90% of road diesel consumption in Canada in 2008 corresponded to mid and heavy trucks,Price is average retail price in cities,,
48,Barlaetal2014,12,2014,1986-2008,1986,2008,annual,Diesel_transportation,Income,NA,Canada,multiperiod,Y,levels,1,0,23,0.96,0.2,,,,,0,1,0,NA,TS,cointegration,OLS,1,1,0,0,0,0,0,1,Primary sector share,energy_intensity_macro,0,Table 4,2,More than 90% of road diesel consumption in Canada in 2008 corresponded to mid and heavy trucks,Price is average retail price in cities,,
48,Barlaetal2014,12,2014,1986-2008,1986,2008,annual,Diesel_transportation,Error correction term,NA,Canada,NA,ECT,ECM adjustment,0,0,23,-0.56,0.29,,,,,0,0,0,NA,TS,error correction model,OLS,1,1,1,1,1,1,0,1,Primary sector share,energy_intensity_macro,0,Table 5,2,More than 90% of road diesel consumption in Canada in 2008 corresponded to mid and heavy trucks,Price is average retail price in cities,,
